Availability 30;Availability 60;Availability 90;Availability 365;Accommodates;Bathrooms;Bedrooms;Beds;Price;Cleaning Fee;Guests Included;Neighbourhood Cleansed_mean_encoded;Neighbourhood Group Cleansed_mean_encoded;Room Type_mean_encoded
5;14;31;75;2;1.0;0.0;1.0;29.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
4;15;17;17;4;1.0;1.0;2.0;50.0;10.0;2;60.342919153553986;72.77179221548025;87.29660587639312
29;59;89;364;2;1.0;1.0;1.0;59.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
9;19;27;167;4;1.0;1.0;2.0;65.0;30.0;1;78.0656192236599;72.77179221548025;87.29660587639312
9;35;56;329;4;1.0;1.0;1.0;40.0;25.0;4;85.58936170212766;72.77179221548025;87.29660587639312
6;17;34;301;2;1.0;1.0;1.0;36.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
8;8;12;12;2;1.0;1.0;1.0;109.0;19.0;1;137.16959064327486;85.65113636363637;34.25513598121698
9;16;20;168;6;4.0;3.0;3.0;150.0;20.0;7;82.51466666666667;72.77179221548025;87.29660587639312
4;12;12;261;2;1.0;1.0;1.0;60.0;0.0;1;48.46524064171123;85.65113636363637;87.29660587639312
7;13;37;310;4;2.0;2.0;2.0;60.0;0.0;1;39.3235294117647;38.298611111111114;87.29660587639312
26;56;86;361;6;2.0;1.0;6.0;18.0;0.0;1;78.90445859872611;72.77179221548025;29.853403141361255
4;23;41;259;2;1.0;1.0;1.0;30.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;5;35;310;1;1.0;1.0;1.0;17.0;0.0;1;53.4264705882353;85.65113636363637;34.25513598121698
5;18;39;123;4;1.0;3.0;3.0;49.0;20.0;1;87.48611111111111;73.31741573033707;87.29660587639312
0;6;36;311;3;1.0;2.0;2.0;75.0;0.0;1;60.33673469387755;73.31741573033707;87.29660587639312
4;10;20;262;3;1.0;1.0;1.0;90.0;35.0;2;82.51466666666667;72.77179221548025;87.29660587639312
13;43;73;348;2;1.0;1.0;2.0;50.0;0.0;1;37.964285714285715;70.86238532110092;87.29660587639312
8;31;54;144;2;1.0;1.0;1.0;28.0;0.0;1;37.964285714285715;70.86238532110092;34.25513598121698
0;0;0;251;4;1.0;2.0;3.0;75.0;0.0;2;52.86641221374046;46.363751584283904;87.29660587639312
3;16;44;319;2;2.0;1.0;1.0;23.0;0.0;1;46.23880597014925;52.2472647702407;34.25513598121698
7;13;22;221;7;1.0;3.0;5.0;125.0;25.0;1;60.342919153553986;72.77179221548025;87.29660587639312
12;42;69;344;3;1.5;1.0;1.0;103.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;50.0;0.0;1;34.875;36.6605504587156;34.25513598121698
6;28;58;315;2;1.0;0.0;1.0;50.0;22.0;1;69.18333333333334;71.9791013584117;87.29660587639312
0;0;0;154;4;1.0;2.0;3.0;69.0;30.0;1;32.53225806451613;34.444148936170215;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;80.0;25.0;2;56.62637362637363;71.9791013584117;87.29660587639312
14;41;68;246;4;1.0;1.0;2.0;70.0;30.0;2;67.61974944731024;72.77179221548025;87.29660587639312
25;55;85;360;2;1.0;1.0;2.0;22.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
5;17;28;295;2;1.0;1.0;1.0;26.0;7.0;2;67.61974944731024;72.77179221548025;34.25513598121698
15;29;35;300;2;0.5;1.0;1.0;20.0;0.0;1;39.5;39.35897435897436;34.25513598121698
13;30;50;316;6;1.0;2.0;3.0;119.0;40.0;4;52.86641221374046;46.363751584283904;87.29660587639312
1;29;59;334;1;2.0;1.0;1.0;25.0;0.0;1;22.42105263157895;36.6605504587156;34.25513598121698
0;0;0;275;4;1.0;1.0;1.0;85.0;0.0;2;60.342919153553986;72.77179221548025;87.29660587639312
5;11;30;73;4;2.0;1.0;2.0;44.0;0.0;2;36.095238095238095;33.50632911392405;87.29660587639312
12;36;63;333;3;1.0;1.0;2.0;60.0;40.0;2;103.72222222222223;70.86238532110092;87.29660587639312
7;15;18;274;8;2.0;3.0;4.0;81.0;0.0;4;58.56521739130435;70.86238532110092;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;50.0;0.0;1;33.410714285714285;46.363751584283904;34.25513598121698
0;6;36;36;5;2.0;2.0;3.0;100.0;30.0;2;48.125;44.23841059602649;87.29660587639312
7;30;50;314;4;1.0;1.0;2.0;75.0;30.0;2;85.58936170212766;72.77179221548025;87.29660587639312
3;18;47;135;2;1.0;1.0;1.0;80.0;15.0;1;50.16216216216216;46.363751584283904;87.29660587639312
8;38;68;343;2;1.0;1.0;1.0;20.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
15;45;75;350;2;2.0;1.0;1.0;20.0;0.0;1;45.306451612903224;52.2472647702407;34.25513598121698
1;1;1;258;4;1.0;2.0;3.0;60.0;30.0;2;78.0656192236599;72.77179221548025;87.29660587639312
8;33;59;334;5;1.0;1.0;3.0;90.0;24.0;2;60.342919153553986;72.77179221548025;87.29660587639312
5;20;39;288;5;2.0;2.0;4.0;135.0;40.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;3;265;2;1.0;1.0;1.0;17.0;0.0;1;46.23880597014925;52.2472647702407;34.25513598121698
1;5;23;268;3;1.0;1.0;1.0;75.0;0.0;2;78.90445859872611;72.77179221548025;87.29660587639312
4;19;40;131;4;1.0;1.0;2.0;95.0;80.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;4;1.0;1.0;2.0;73.0;26.0;1;85.58936170212766;72.77179221548025;87.29660587639312
15;16;39;312;5;1.0;1.0;3.0;90.0;0.0;4;75.41904761904762;70.86238532110092;87.29660587639312
0;0;6;65;2;1.0;1.0;1.0;20.0;0.0;1;45.42696629213483;46.363751584283904;34.25513598121698
0;0;0;0;2;1.0;2.0;1.0;30.0;10.0;1;85.58936170212766;72.77179221548025;34.25513598121698
13;40;70;160;1;1.0;1.0;1.0;35.0;0.0;1;69.18333333333334;71.9791013584117;34.25513598121698
6;35;65;340;3;1.0;1.0;3.0;25.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
19;43;49;49;2;1.0;1.0;1.0;15.0;10.0;1;22.42105263157895;36.6605504587156;29.853403141361255
11;34;64;64;2;1.0;0.0;1.0;40.0;25.0;1;48.46524064171123;85.65113636363637;87.29660587639312
15;31;56;237;4;2.0;2.0;3.0;134.0;77.0;1;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;97;2;1.0;1.0;1.0;65.0;0.0;1;66.7984496124031;85.65113636363637;87.29660587639312
0;0;2;277;6;;3.0;;100.0;15.0;1;78.90445859872611;72.77179221548025;87.29660587639312
7;32;51;141;4;1.0;2.0;2.0;81.0;25.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;250;6;1.0;4.0;4.0;120.0;20.0;4;82.55238095238096;71.9791013584117;87.29660587639312
12;24;48;223;2;1.0;1.0;1.0;30.0;5.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;2;32;307;2;1.0;1.0;2.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
1;9;25;135;4;1.0;1.0;2.0;84.0;20.0;2;85.58936170212766;72.77179221548025;87.29660587639312
6;21;37;312;4;1.0;1.0;2.0;50.0;15.0;2;65.95817490494296;66.16144578313254;87.29660587639312
8;23;53;324;2;1.0;1.0;1.0;45.0;10.0;2;45.717241379310344;46.363751584283904;34.25513598121698
2;14;40;187;4;1.0;2.0;3.0;90.0;30.0;1;56.62637362637363;71.9791013584117;87.29660587639312
12;42;69;344;3;1.0;1.0;2.0;68.0;60.0;2;67.61974944731024;72.77179221548025;87.29660587639312
16;46;76;351;2;1.0;2.0;2.0;75.0;20.0;2;66.7984496124031;85.65113636363637;87.29660587639312
0;0;2;277;3;1.0;1.0;2.0;65.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
7;37;58;333;2;1.0;1.0;1.0;16.0;15.0;1;67.61974944731024;72.77179221548025;34.25513598121698
0;0;0;0;3;1.0;2.0;2.0;82.0;30.0;2;67.61974944731024;72.77179221548025;87.29660587639312
13;35;60;335;2;1.0;1.0;1.0;28.0;5.0;1;82.39354838709677;71.9791013584117;34.25513598121698
0;0;0;0;4;2.0;2.0;2.0;95.0;60.0;4;82.51466666666667;72.77179221548025;87.29660587639312
2;10;10;108;4;1.0;1.0;1.0;50.0;18.0;2;82.51466666666667;72.77179221548025;87.29660587639312
26;56;86;176;2;1.0;1.0;1.0;75.0;30.0;1;49.3;39.35897435897436;87.29660587639312
20;50;74;74;2;1.0;1.0;1.0;35.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;65.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;0;3;278;5;1.0;3.0;5.0;70.0;0.0;1;39.68292682926829;44.23841059602649;87.29660587639312
11;30;51;117;10;2.0;4.0;4.0;300.0;60.0;6;67.61974944731024;72.77179221548025;87.29660587639312
13;43;73;163;1;1.5;1.0;1.0;22.0;0.0;1;45.717241379310344;46.363751584283904;34.25513598121698
7;16;28;242;2;1.0;1.0;1.0;38.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;42.0;40.0;1;48.333333333333336;52.2472647702407;87.29660587639312
11;30;36;126;5;2.0;2.0;4.0;110.0;40.0;4;84.93013100436681;85.65113636363637;87.29660587639312
8;15;20;176;6;2.0;2.0;3.0;140.0;40.0;4;85.58936170212766;72.77179221548025;87.29660587639312
0;7;33;33;2;1.0;1.0;1.0;20.0;0.0;1;34.389830508474574;39.63456090651558;34.25513598121698
4;14;29;301;2;1.0;1.0;1.0;35.0;0.0;1;82.51466666666667;72.77179221548025;34.25513598121698
4;10;32;32;1;1.0;1.0;1.0;19.0;5.0;1;45.717241379310344;46.363751584283904;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;90.0;30.0;1;72.94174757281553;71.9791013584117;87.29660587639312
6;15;45;136;1;1.0;1.0;1.0;31.0;0.0;1;82.55238095238096;71.9791013584117;34.25513598121698
10;33;60;335;6;1.0;1.0;4.0;45.0;15.0;2;82.55238095238096;71.9791013584117;87.29660587639312
7;15;19;265;4;1.0;0.0;2.0;75.0;30.0;2;78.90445859872611;72.77179221548025;87.29660587639312
6;20;40;122;4;1.0;2.0;3.0;85.0;40.0;3;78.90445859872611;72.77179221548025;87.29660587639312
15;44;74;349;2;1.0;0.0;2.0;89.0;0.0;1;82.51466666666667;72.77179221548025;87.29660587639312
0;0;0;0;3;1.0;1.0;3.0;60.0;15.0;2;82.55238095238096;71.9791013584117;87.29660587639312
5;18;39;308;4;1.0;1.0;2.0;75.0;0.0;2;60.342919153553986;72.77179221548025;87.29660587639312
8;8;8;76;4;2.0;2.0;2.0;170.0;0.0;2;82.39354838709677;71.9791013584117;87.29660587639312
2;17;26;267;10;2.0;3.0;6.0;220.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
26;56;86;176;4;0.5;1.0;4.0;80.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
7;28;34;306;4;1.0;0.0;2.0;79.0;30.0;1;82.51466666666667;72.77179221548025;87.29660587639312
29;59;89;364;2;1.0;1.0;1.0;35.0;10.0;1;37.12562814070352;34.444148936170215;34.25513598121698
18;48;78;79;3;2.0;1.0;3.0;37.0;5.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;12;287;5;1.0;2.0;2.0;41.0;80.0;4;37.12562814070352;34.444148936170215;87.29660587639312
1;1;21;296;4;2.0;2.0;2.0;120.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
30;60;90;365;4;1.5;2.0;4.0;150.0;0.0;1;84.93013100436681;85.65113636363637;87.29660587639312
11;41;71;346;2;1.0;1.0;1.0;24.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;54.0;0.0;1;78.90445859872611;72.77179221548025;87.29660587639312
7;24;47;322;1;1.0;1.0;1.0;26.0;0.0;1;82.51466666666667;72.77179221548025;34.25513598121698
0;0;0;0;3;1.0;2.0;3.0;59.0;24.0;1;116.19791666666667;85.65113636363637;87.29660587639312
1;31;61;61;2;1.0;1.0;1.0;20.0;10.0;1;28.555555555555557;34.444148936170215;34.25513598121698
12;21;34;272;16;3.0;8.0;13.0;475.0;60.0;7;82.51466666666667;72.77179221548025;87.29660587639312
1;6;6;258;5;1.0;1.0;4.0;70.0;30.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;1;31;306;6;2.0;1.0;5.0;39.0;25.0;1;82.51466666666667;72.77179221548025;34.25513598121698
0;0;0;97;1;6.0;1.0;1.0;45.0;0.0;1;82.39354838709677;71.9791013584117;34.25513598121698
7;14;25;110;8;1.0;4.0;6.0;79.0;35.0;4;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;25.0;0.0;1;60.33673469387755;73.31741573033707;34.25513598121698
29;59;89;179;1;1.0;1.0;1.0;38.0;0.0;1;50.16216216216216;46.363751584283904;34.25513598121698
9;9;32;33;2;1.0;1.0;1.0;19.0;0.0;1;37.12562814070352;34.444148936170215;34.25513598121698
9;39;69;323;2;1.0;1.0;2.0;23.0;5.0;1;34.36363636363637;36.6605504587156;34.25513598121698
0;11;28;28;1;1.0;2.0;2.0;11.0;0.0;1;34.875;36.6605504587156;34.25513598121698
0;0;0;0;4;2.0;3.0;3.0;100.0;0.0;1;56.857142857142854;57.39890710382514;87.29660587639312
18;39;69;159;2;1.0;1.0;1.0;40.0;10.0;1;84.93013100436681;85.65113636363637;34.25513598121698
0;0;0;0;4;1.0;2.0;2.0;110.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
6;36;66;341;4;1.0;2.0;3.0;80.0;50.0;2;45.42696629213483;46.363751584283904;87.29660587639312
9;30;34;34;4;1.5;1.0;4.0;90.0;30.0;4;67.61974944731024;72.77179221548025;87.29660587639312
8;21;44;188;5;1.0;2.0;4.0;130.0;0.0;5;78.0656192236599;72.77179221548025;87.29660587639312
29;59;89;364;1;1.0;1.0;1.0;40.0;0.0;1;72.94174757281553;71.9791013584117;34.25513598121698
1;7;16;270;2;2.0;1.0;1.0;45.0;10.0;1;78.0656192236599;72.77179221548025;34.25513598121698
2;9;14;193;3;1.0;2.0;2.0;52.0;16.0;1;65.95817490494296;66.16144578313254;87.29660587639312
0;7;31;281;5;1.0;2.0;3.0;55.0;20.0;2;78.0656192236599;72.77179221548025;87.29660587639312
3;6;16;272;4;1.0;1.0;2.0;65.0;25.0;3;67.61974944731024;72.77179221548025;87.29660587639312
2;11;40;315;2;1.0;1.0;1.0;41.0;15.0;1;82.39354838709677;71.9791013584117;87.29660587639312
2;30;39;39;1;2.0;1.0;1.0;17.0;0.0;1;30.875;36.21621621621622;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;28.0;0.0;1;33.410714285714285;46.363751584283904;34.25513598121698
7;30;60;61;1;1.0;1.0;1.0;32.0;10.0;1;82.51466666666667;72.77179221548025;34.25513598121698
9;34;58;141;3;1.0;0.0;3.0;100.0;0.0;1;82.51466666666667;72.77179221548025;87.29660587639312
2;4;8;199;2;1.0;1.0;1.0;50.0;30.0;1;82.39354838709677;71.9791013584117;87.29660587639312
0;0;0;141;4;1.0;1.0;2.0;82.0;0.0;2;78.90445859872611;72.77179221548025;87.29660587639312
12;35;62;337;8;2.0;2.0;6.0;76.0;50.0;1;85.58936170212766;72.77179221548025;87.29660587639312
8;27;51;313;4;1.0;0.0;4.0;70.0;0.0;1;56.62637362637363;71.9791013584117;87.29660587639312
0;0;0;31;1;6.0;1.0;1.0;45.0;0.0;1;82.39354838709677;71.9791013584117;34.25513598121698
5;10;23;275;4;1.0;2.0;3.0;70.0;10.0;2;85.58936170212766;72.77179221548025;87.29660587639312
17;34;56;316;6;1.0;1.0;4.0;60.0;0.0;2;60.342919153553986;72.77179221548025;87.29660587639312
5;16;36;37;2;1.0;1.0;1.0;59.0;20.0;1;60.342919153553986;72.77179221548025;87.29660587639312
5;17;34;115;4;1.0;1.0;2.0;49.0;25.0;3;52.86641221374046;46.363751584283904;87.29660587639312
10;25;42;314;7;2.5;3.0;4.0;165.0;50.0;4;78.0656192236599;72.77179221548025;87.29660587639312
5;11;33;305;2;1.0;1.0;2.0;25.0;20.0;1;37.12562814070352;34.444148936170215;34.25513598121698
0;0;7;107;4;2.0;1.0;1.0;90.0;35.0;2;78.90445859872611;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;35.0;0.0;1;37.12562814070352;34.444148936170215;34.25513598121698
9;15;21;281;4;1.0;1.0;2.0;53.0;25.0;2;58.56521739130435;70.86238532110092;87.29660587639312
6;36;66;341;1;1.0;1.0;1.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
10;22;33;234;5;2.0;3.0;5.0;110.0;50.0;5;63.89090909090909;73.31741573033707;87.29660587639312
4;11;15;64;2;1.0;0.0;1.0;43.0;0.0;1;45.306451612903224;52.2472647702407;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;100.0;0.0;1;64.08641975308642;52.2472647702407;87.29660587639312
0;2;5;9;2;1.0;1.0;1.0;50.0;30.0;1;85.58936170212766;72.77179221548025;87.29660587639312
1;2;32;32;2;1.0;1.0;1.0;39.0;0.0;1;85.58936170212766;72.77179221548025;34.25513598121698
1;30;55;330;2;1.0;0.0;1.0;40.0;80.0;1;82.55238095238096;71.9791013584117;87.29660587639312
1;1;1;1;4;1.0;2.0;2.0;75.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
3;5;12;237;5;1.0;2.0;4.0;95.0;60.0;4;60.342919153553986;72.77179221548025;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;30.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
6;18;33;102;5;1.5;3.0;3.0;104.0;40.0;2;85.58936170212766;72.77179221548025;87.29660587639312
0;11;41;41;4;1.0;1.0;2.0;46.0;10.0;2;60.342919153553986;72.77179221548025;87.29660587639312
20;47;77;352;2;1.0;1.0;2.0;29.0;5.0;1;67.61974944731024;72.77179221548025;34.25513598121698
0;5;14;191;8;1.0;2.0;5.0;50.0;0.0;2;37.12562814070352;34.444148936170215;87.29660587639312
6;21;34;295;6;1.0;3.0;6.0;86.0;15.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;4;2.0;2.0;2.0;125.0;0.0;1;33.42307692307692;44.23841059602649;87.29660587639312
9;33;50;140;2;1.0;1.0;1.0;40.0;20.0;2;78.0656192236599;72.77179221548025;87.29660587639312
6;16;21;91;4;2.0;2.0;3.0;61.0;30.0;1;48.46524064171123;85.65113636363637;87.29660587639312
28;58;88;363;4;1.0;2.0;2.0;100.0;0.0;1;84.93013100436681;85.65113636363637;87.29660587639312
5;7;37;312;5;1.0;2.0;2.0;60.0;25.0;2;60.342919153553986;72.77179221548025;87.29660587639312
2;8;20;58;2;1.0;1.0;1.0;65.0;15.0;1;78.0656192236599;72.77179221548025;87.29660587639312
6;36;59;334;3;1.0;1.0;1.0;53.0;90.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;6;36;311;1;0.5;1.0;1.0;24.0;0.0;1;47.87931034482759;36.6605504587156;34.25513598121698
6;7;13;233;2;1.0;1.0;2.0;59.0;25.0;2;45.75555555555555;51.07333333333333;87.29660587639312
5;18;29;243;6;2.0;3.0;5.0;90.0;0.0;1;78.90445859872611;72.77179221548025;87.29660587639312
3;10;21;277;3;1.0;1.0;1.0;70.0;20.0;2;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;90;4;1.0;1.0;2.0;65.0;15.0;2;45.717241379310344;46.363751584283904;87.29660587639312
1;31;61;336;1;2.0;0.0;1.0;18.0;0.0;1;37.964285714285715;70.86238532110092;34.25513598121698
8;23;47;131;4;1.0;1.0;1.0;59.0;30.0;1;85.58936170212766;72.77179221548025;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;35.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
9;33;33;33;1;1.0;1.0;1.0;30.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
5;35;65;340;2;1.5;1.0;1.0;30.0;20.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;274;2;1.0;1.0;1.0;50.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
1;22;52;323;3;1.0;1.0;2.0;75.0;25.0;2;78.0656192236599;72.77179221548025;87.29660587639312
5;35;65;65;1;1.0;1.0;1.0;20.0;7.0;1;60.342919153553986;72.77179221548025;34.25513598121698
8;15;45;320;1;1.0;1.0;1.0;18.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
4;9;24;299;6;2.0;2.0;2.0;116.0;40.0;2;85.58936170212766;72.77179221548025;87.29660587639312
6;19;30;281;4;1.0;2.0;3.0;105.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
12;17;27;299;2;1.0;;1.0;40.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;6;36;311;2;1.0;1.0;1.0;38.0;60.0;2;41.56962025316456;52.2472647702407;87.29660587639312
10;20;33;308;7;2.0;2.0;4.0;105.0;30.0;2;82.39354838709677;71.9791013584117;87.29660587639312
1;6;36;311;1;1.0;1.0;1.0;16.0;0.0;1;44.75;57.39890710382514;34.25513598121698
0;0;5;280;1;1.5;1.0;1.0;25.0;10.0;1;60.33673469387755;73.31741573033707;34.25513598121698
11;22;29;254;6;2.0;2.0;4.0;120.0;60.0;2;82.51466666666667;72.77179221548025;87.29660587639312
21;51;81;82;2;1.0;1.0;1.0;35.0;0.0;1;45.75555555555555;51.07333333333333;34.25513598121698
23;53;83;84;2;1.0;1.0;2.0;23.0;0.0;1;58.56521739130435;70.86238532110092;34.25513598121698
3;15;32;303;5;1.0;2.0;2.0;55.0;30.0;2;60.342919153553986;72.77179221548025;87.29660587639312
17;43;71;161;2;1.0;1.0;2.0;25.0;15.0;1;53.4264705882353;85.65113636363637;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;27.0;0.0;1;47.87931034482759;36.6605504587156;34.25513598121698
12;27;57;148;5;1.0;2.0;3.0;90.0;30.0;4;67.61974944731024;72.77179221548025;87.29660587639312
7;29;57;57;6;1.0;2.0;3.0;65.0;30.0;2;63.11538461538461;73.31741573033707;87.29660587639312
29;59;89;364;6;3.0;3.0;4.0;700.0;0.0;1;82.39354838709677;71.9791013584117;87.29660587639312
1;21;21;271;1;1.0;1.0;1.0;26.0;0.0;1;75.41904761904762;70.86238532110092;34.25513598121698
19;49;76;326;4;1.5;1.0;3.0;18.0;0.0;1;42.92307692307692;51.07333333333333;34.25513598121698
6;30;49;319;4;1.0;1.0;1.0;150.0;75.0;2;78.90445859872611;72.77179221548025;87.29660587639312
16;43;73;287;2;1.0;1.0;1.0;120.0;0.0;1;45.717241379310344;46.363751584283904;87.29660587639312
5;18;42;258;1;1.0;1.0;1.0;28.0;0.0;1;49.541666666666664;53.35443037974684;34.25513598121698
12;32;59;334;14;2.0;3.0;14.0;120.0;60.0;2;60.342919153553986;72.77179221548025;87.29660587639312
18;30;54;202;4;1.0;1.0;1.0;65.0;0.0;1;64.08641975308642;52.2472647702407;87.29660587639312
10;40;70;345;2;1.0;1.0;1.0;27.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;0;0;34;4;1.0;1.0;1.0;60.0;5.0;1;78.0656192236599;72.77179221548025;87.29660587639312
13;33;51;318;8;2.0;3.0;5.0;190.0;70.0;4;82.55238095238096;71.9791013584117;87.29660587639312
13;38;68;343;2;2.0;1.0;1.0;35.0;15.0;1;75.41904761904762;70.86238532110092;34.25513598121698
10;37;67;99;3;1.0;2.0;3.0;32.0;0.0;1;87.48611111111111;73.31741573033707;34.25513598121698
12;31;51;132;8;2.0;2.0;4.0;139.0;39.0;4;85.58936170212766;72.77179221548025;87.29660587639312
1;10;17;276;4;1.0;1.0;3.0;45.0;0.0;3;60.342919153553986;72.77179221548025;87.29660587639312
0;0;6;281;1;3.0;1.0;1.0;31.0;30.0;1;85.58936170212766;72.77179221548025;34.25513598121698
7;37;67;342;2;1.0;1.0;2.0;40.0;15.0;1;103.72222222222223;70.86238532110092;34.25513598121698
5;14;25;292;4;1.0;1.0;3.0;45.0;0.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;6;281;1;1.0;1.0;1.0;36.0;18.0;1;58.56521739130435;70.86238532110092;34.25513598121698
14;44;65;156;1;1.0;1.0;1.0;18.0;0.0;1;34.36363636363637;36.6605504587156;34.25513598121698
0;0;0;0;3;1.0;1.0;2.0;50.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
29;59;89;364;2;2.0;2.0;2.0;27.0;0.0;1;38.40425531914894;57.39890710382514;34.25513598121698
0;0;0;0;1;1.0;1.0;1.0;30.0;0.0;1;71.97058823529412;66.16144578313254;34.25513598121698
30;60;90;365;2;1.0;1.0;1.0;45.0;0.0;1;33.42307692307692;44.23841059602649;34.25513598121698
26;56;86;361;2;1.0;1.0;1.0;40.0;0.0;1;82.51466666666667;72.77179221548025;34.25513598121698
1;1;6;57;2;1.0;1.0;1.0;50.0;20.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;6;2.0;3.0;6.0;75.0;0.0;1;84.93013100436681;85.65113636363637;87.29660587639312
20;37;60;327;7;2.5;3.0;4.0;165.0;50.0;4;60.342919153553986;72.77179221548025;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;25.0;0.0;1;33.42307692307692;44.23841059602649;34.25513598121698
8;33;58;330;4;1.0;0.0;4.0;70.0;0.0;1;56.62637362637363;71.9791013584117;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;50.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
9;39;69;160;2;1.0;1.0;1.0;45.0;0.0;1;78.90445859872611;72.77179221548025;87.29660587639312
13;33;60;150;2;1.0;1.0;1.0;50.0;30.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;275;1;1.0;1.0;1.0;18.0;15.0;1;67.61974944731024;72.77179221548025;34.25513598121698
5;35;65;121;3;2.0;2.0;3.0;50.0;35.0;1;87.48611111111111;73.31741573033707;87.29660587639312
5;35;65;149;3;1.0;1.0;2.0;90.0;24.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;2.0;85.0;24.0;1;67.61974944731024;72.77179221548025;87.29660587639312
16;46;76;351;2;1.0;1.0;1.0;20.0;0.0;1;38.40425531914894;57.39890710382514;34.25513598121698
27;57;87;362;1;1.0;1.0;1.0;14.0;0.0;1;28.140350877192983;39.63456090651558;34.25513598121698
8;35;65;326;1;0.5;1.0;1.0;25.0;0.0;1;63.89090909090909;73.31741573033707;34.25513598121698
0;0;6;281;2;2.0;1.0;1.0;18.0;15.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;10;10;1;5.0;1.0;1.0;21.0;0.0;1;85.58936170212766;72.77179221548025;34.25513598121698
